SON, 17235, 9.261219
CSNK1E, 4543, 9.258736
BMP8A, 1865, 9.257277
PIBF1, 13902, 9.255994
PPTC7, 14459, 9.255693
SNCAIP, 17136, 9.254607
ATP1A4, 1523, 9.252863
C1orf113, 2463, 9.251287
LOC100130797, 9960, 9.248574
DDX31, 4973, 9.243326
WDR91, 19765, 9.240536
COQ10B, 4321, 9.240350
ACRC, 480, 9.238517
DAXX, 4866, 9.238429
CRTC2, 4484, 9.237650
C12orf57, 2144, 9.236133
FAM179B, 6185, 9.230253
GABPA, 6920, 9.229718
MAPK6, 11191, 9.227442
ZNRD1, 20687, 9.225544
HDHD1A, 7836, 9.223394
PP13, 14322, 9.218935
LEMD2, 9625, 9.215669
HIST2H2BF, 8003, 9.214114
NOP14, 12528, 9.213307
HIST1H4A, 7986, 9.212445
FAM100B, 6048, 9.211567
SOHLH1, 17232, 9.211372
CSMD2, 4533, 9.211297
EMCN, 5745, 9.210634
ZNF768, 20609, 9.209959
GAPVD1, 7004, 9.208763
PBRM1, 13509, 9.207131
TRIM9, 18917, 9.200044
LRRC45, 10897, 9.199952
PLSCR1, 14135, 9.197327
PMS1, 14169, 9.195737
PSMG2, 14758, 9.193960
TANC1, 17870, 9.191769
UGCGL2, 19341, 9.191510
SLC25A34, 16782, 9.190920
MESDC1, 11399, 9.190689
DDX59, 4993, 9.185183
MMP15, 11608, 9.183775
SLC35E4, 16874, 9.182507
PDZK1, 13726, 9.179859
SUV39H2, 17742, 9.178384
KDELC1, 8994, 9.174403
ZNF491, 20397, 9.174165
KCTD3, 8986, 9.174118
OIP5, 12850, 9.173970
GART, 7010, 9.171098
ADAM23, 556, 9.169788
ZNF81, 20643, 9.169595
CNOT8, 4203, 9.169190
RP1-74M1.1, 15609, 9.168044
ZNF322, 20293, 9.166290
TTC39A, 19078, 9.163257
GIN1, 7164, 9.162721
EDIL3, 5562, 9.160547
HMGB2, 8063, 9.152239
LUC7L, 10982, 9.151846
KBTBD3, 8866, 9.144207
RABL2A, 15027, 9.143538
MIA3, 11505, 9.142576
STAM2, 17577, 9.140847
AC136443.1, 393, 9.138579
CXorf15, 4710, 9.134807
MYST1, 12079, 9.132837
FGD5, 6542, 9.122541
NOP58, 12532, 9.120794
TRRAP, 18973, 9.118527
SLC36A1, 16881, 9.116066
MTR, 11925, 9.113310
WDR33, 19707, 9.110883
RPL23AP64, 15822, 9.109160
ZFP14, 20089, 9.109043
EML6, 5760, 9.108631
IGLL1, 8460, 9.108392
TRIAP1, 18843, 9.107686
SORBS1, 17236, 9.106769
ATG4D, 1492, 9.106439
PILRA, 13949, 9.104341
ZNF785, 20625, 9.091816
LOC100133109, 10052, 9.089730
ELF2, 5713, 9.085199
ZNF840, 20663, 9.085062
ZNF354B, 20317, 9.084862
SLC47A1, 16934, 9.082221
MOGAT3, 11652, 9.080211
HAUS5, 7770, 9.079142
PIGU, 13923, 9.078862
FCHO2, 6493, 9.078481
PCDHGB8P, 13585, 9.072166
MRRF, 11811, 9.069288
STOX2, 17649, 9.062234
TMTC4, 18611, 9.056959
STK3, 17624, 9.055617
HM13, 8051, 9.051357
SP3, 17275, 9.050191
MAST4, 11240, 9.037403
GOLGA2P3Y, 7336, 9.035828
ZNF638, 20515, 9.035594
GLRB, 7236, 9.033755
PPP1R3D, 14417, 9.033200
KRTAP5-5, 9466, 9.030764
PCDHB16, 13556, 9.030349
UBP1, 19292, 9.029718
CD99L2, 3631, 9.027398
TAF1C, 17845, 9.026897
IREB2, 8701, 9.026539
RADIL, 15056, 9.020791
NIPA1, 12412, 9.019663
PLEKHO1, 14113, 9.018095
ZNF654, 20527, 9.017271
GOLGA8A, 7345, 9.016710
KLHL11, 9254, 9.009450
CCDC61, 3408, 9.009082
ACADSB, 425, 9.006087
ZFPM2, 20110, 9.004351
LAMC1, 9517, 8.999857
LINC00597, 9810, 8.998640
MAN2A2, 11125, 8.998274
SCP2, 16211, 8.994615
CASC3, 3235, 8.990358
ANO1, 1044, 8.990076
RALB, 15069, 8.989881
PES1, 13753, 8.989292
WDR4, 19713, 8.988433
MGC16384, 11475, 8.985578
TAS2R20, 17897, 8.984666
SLC9A3R2, 17003, 8.983839
MXI1, 11975, 8.978496
CUGBP2, 4663, 8.977775
TMEM178, 18437, 8.975998
PCIF1, 13596, 8.975767
SFRS5, 16464, 8.974527
AAAS, 12, 8.973300
FKBP4, 6617, 8.963751
TBC1D16, 17932, 8.961450
XKR8, 19871, 8.960867
FAM167B, 6162, 8.959833
ZNF142, 20183, 8.958448
ZNF155, 20188, 8.957978
WDFY3, 19687, 8.957283
RAGE, 15064, 8.956804
LOC150166, 10311, 8.955946
STXBP5L, 17686, 8.954361
TMEM188, 18452, 8.954115
RP11-143E21.7, 15620, 8.953372
LRRC38, 10888, 8.952680
RPSA, 15925, 8.952580
PDCD6IP, 13643, 8.951449
EMB, 5743, 8.950798
SPINK8, 17378, 8.949928
AC136632.1, 395, 8.948786
KRTAP5-2, 9463, 8.947181
GPR108, 7410, 8.946427
ATP2A1, 1528, 8.945755
DNAJC28, 5275, 8.945119
PHTF2, 13886, 8.944128
KCNS1, 8963, 8.943363
SERTAD2, 16409, 8.942549
ZBTB4, 19987, 8.941841
STK38L, 17633, 8.940391
RPS6KB1, 15918, 8.939095
AGAP4, 688, 8.936323
NEURL2, 12331, 8.934544
GAPDH, 7001, 8.930918
C6orf106, 2865, 8.929184
P4HTM, 13370, 8.927468
ANKK1, 964, 8.927346
LOC100131744, 10005, 8.924953
SYN3, 17770, 8.924457
RALGPS1, 15072, 8.922543
TSNARE1, 19002, 8.917230
EPC1, 5824, 8.913906
H3F3A, 7733, 8.909065
TCHH, 18029, 8.907122
ORAOV1, 13266, 8.906696
PLEKHF1, 14095, 8.906633
GLIS1, 7222, 8.903238
LUC7L2, 10983, 8.901973
LOC646870, 10599, 8.899906
TSHZ1, 18994, 8.897877
TPCN1, 18750, 8.897341
FBXO33, 6448, 8.897187
FANCI, 6372, 8.896563
SPAG8, 17296, 8.894124
C12orf26, 2117, 8.893055
TNS1, 18691, 8.886962
SNHG7, 17149, 8.883870
ZNF644, 20520, 8.880582
PLEKHG1, 14097, 8.879107
RP11-206L10.11, 15633, 8.878694
PTGIS, 14801, 8.877382
ZMYM2, 20152, 8.876672
GSTK1, 7629, 8.875515
SDR16C5, 16254, 8.875179
CCDC88B, 3442, 8.874569
SEPHS2, 16336, 8.873353
C15orf29, 2244, 8.873170
EML2, 5756, 8.872560
MTMR4, 11911, 8.871040
PHLDB2, 13875, 8.867416
LRRC37A16P, 10883, 8.862388
MAP6D1, 11175, 8.862053
ASCL1, 1422, 8.860996
MPZL3, 11710, 8.856614
MARK3, 11226, 8.854397
ZFYVE9, 20123, 8.852027
CWF19L1, 4679, 8.849246
LOC100130262, 9949, 8.848254
SPRY2, 17418, 8.847912
HDGF, 7834, 8.847426
KCNJ14, 8920, 8.846047
RBM33, 15188, 8.845833
YTHDC1, 19936, 8.844556
SHROOM2, 16578, 8.843997
ADAM9, 566, 8.841932
GPR158, 7450, 8.839739
BMS1P6, 1873, 8.839005
ADAMTS5, 582, 8.838179
TICAM1, 18228, 8.833535
MAP1LC3B, 11139, 8.831719
KRTAP10-1, 9401, 8.830501
LOC92249, 10782, 8.830370
SHD, 16560, 8.829727
FAM209A, 6220, 8.829169
ZNF100, 20165, 8.827971
LOC389842, 10415, 8.826018
AZGP1, 1637, 8.825401
GALNT3, 6979, 8.821592
FASTKD3, 6390, 8.820344
KIAA0528, 9057, 8.818479
LDHAL6B, 9606, 8.817450
CCDC96, 3452, 8.805929
CCAR1, 3304, 8.805602
HIST1H1A, 7944, 8.802264
PKD1P1, 13995, 8.802160
DUSP7, 5471, 8.798814
AC008806.1, 168, 8.796004
C1orf66, 2546, 8.793555
DACT2, 4845, 8.790956
TSPAN1, 19006, 8.790764
DDX27, 4971, 8.789403
MAS1, 11233, 8.788890
PVR, 14890, 8.787513
SLC39A7, 16910, 8.785863
TARDBP, 17883, 8.784373
RASL11A, 15136, 8.780922
DNAJC25, 5272, 8.780582
LOC729839, 10745, 8.779282
CCDC115, 3326, 8.778570
MDN1, 11331, 8.777855
RC3H1, 15229, 8.775470
APC2, 1155, 8.774849
H2AFY2, 7727, 8.774365
SFRS12, 16456, 8.773345
WAPAL, 19661, 8.770597
CLK2P, 4115, 8.769187
DEGS2, 5038, 8.766723
MOGAT2, 11651, 8.765957
CBX7, 3297, 8.764037
NXPE3, 12792, 8.763719
LINC00304, 9764, 8.761243
NRG2, 12643, 8.760291
PTPRT, 14863, 8.759809
EID3, 5643, 8.758855
LOC100129571, 9930, 8.757830
RP4-800G7.1, 15761, 8.756838
MIER3, 11523, 8.755564
PNPT1, 14207, 8.754472
PLEKHA8, 14090, 8.751027
POU3F3, 14313, 8.749771
C3orf37, 2758, 8.745798
ZNF417, 20347, 8.744076
SLC35F4, 16878, 8.742244
SLC35A4, 16861, 8.741470
THAP2, 18180, 8.739234
HES6, 7885, 8.737345
SPG20, 17357, 8.736983
ZNF592, 20482, 8.736239
USH1C, 19432, 8.735956
MUSTN1, 11963, 8.735757
CFB, 3852, 8.731332
DUSP8, 5472, 8.730421
C14orf135, 2194, 8.729817
MCF2L2, 11296, 8.728848
GGT5, 7136, 8.728717
CCDC11, 3320, 8.726446
SLC44A5, 16926, 8.725185
POPDC2, 14292, 8.725100
LOC100288237, 10158, 8.723966
CTRB2, 4633, 8.723717
C1orf109, 2459, 8.723150
C2orf56, 2705, 8.720117
KIF21A, 9174, 8.719157
OSBPL5, 13286, 8.716984
SLC25A5, 16796, 8.713132
CLK4, 4117, 8.711937
CHST12, 3971, 8.710328
OR2L8, 13014, 8.709918
KCNN4, 8954, 8.709743
CCNJ, 3505, 8.709251
SLIT2, 17032, 8.704764
SLC6A10P, 16961, 8.704743
RNPS1P1, 15577, 8.704678
DHX15, 5117, 8.704298
PCDHGB2, 13579, 8.703522
TPSG1, 18780, 8.702839
RP11-259P6.1, 15641, 8.702322
ANP32A, 1054, 8.700958
IMPDH1, 8593, 8.700249
QRICH2, 14934, 8.700063
CMPK1, 4158, 8.699387
ABHD11, 85, 8.698715
PPFIA1, 14350, 8.696859
CD209, 3563, 8.696157
C11orf63, 2088, 8.696094
ZC3H12A, 20010, 8.695725
TCF7L2, 18027, 8.693157
OLFML2A, 12860, 8.689135
EFHA1, 5596, 8.686296
CTBP1, 4594, 8.684714
URG4, 19423, 8.684081
PLXDC1, 14143, 8.681436
HMBS, 8053, 8.680426
C14orf83, 2234, 8.676462
ITPRIP, 8798, 8.674090
PGBD4, 13807, 8.673661
MAT2A, 11243, 8.673219
GNL3L, 7320, 8.673162
CCDC104, 3313, 8.672440
DDX5, 4984, 8.669021
USP36, 19469, 8.666964
ENPP5, 5793, 8.666520
ISCA1, 8724, 8.666260
MECP2, 11339, 8.665872
STXBP1, 17681, 8.663462
POMC, 14279, 8.663028
APIP, 1165, 8.661839
LARP1BP1, 9533, 8.660778
DNAJC5G, 5282, 8.659463
FAM49B, 6273, 8.657629
ZNF493, 20399, 8.656629
AURKA, 1619, 8.656326
ZNF711, 20578, 8.655364
NT5DC1, 12690, 8.654838
FAM160B2, 6152, 8.652625
SSH1, 17499, 8.652255
PHF2, 13853, 8.651363
KIF25, 9179, 8.650217
ZNF732, 20590, 8.648234
NFATC2IP, 12350, 8.646530
GOLGA6C, 7341, 8.644250
ACCN3, 440, 8.640361
CCDC111, 3322, 8.638945
LOC729020, 10711, 8.638379
GATAD2A, 7028, 8.637050
C16orf72, 2292, 8.634647
CTSK, 4644, 8.633910
DHX57, 5129, 8.626654
MFSD2, 11451, 8.622010
PLEKHA6, 14088, 8.620871
SENP1, 16325, 8.618461
NIPBL, 12418, 8.618443
TAZ, 17923, 8.617800
MDM2, 11329, 8.614334
ID1, 8351, 8.610847
ZNF195, 20210, 8.610665
NAP1L3, 12131, 8.609661
ZNF714, 20580, 8.608536
FGF12, 6547, 8.605895
MED17, 11351, 8.605845
KLF13, 9226, 8.603396
SPIRE1, 17384, 8.602118
PRO2012, 14594, 8.600073
CYP4B1, 4803, 8.598789
MYOZ3, 12074, 8.598755
ELL, 5720, 8.597882
SLC2A1, 16825, 8.595673
GSTA1, 7623, 8.593217
KLHL18, 9260, 8.592886
BCAS4, 1750, 8.592485
RECQL, 15264, 8.591442
LURAP1L, 10985, 8.591348
ANKRD20A5P, 987, 8.590780
FLJ40292, 6668, 8.590231
HYMAI, 8331, 8.589796
NBPF7, 12176, 8.588500
SPAG16, 17289, 8.588477
MTMR14, 11907, 8.587344
ODZ4, 12838, 8.586926
ZC3H11A, 20009, 8.582896
GGT3P, 7135, 8.582532
NFX1, 12375, 8.582165
SCAI, 16142, 8.581093
FAM21A, 6225, 8.579039
ANAPC1P1, 936, 8.575346
SLC38A3, 16893, 8.572806
BRUNOL5, 1936, 8.572479
RRS1, 15960, 8.571226
IL1RAP, 8526, 8.570099
EIF4G2, 5696, 8.569708
AC073343.8, 284, 8.566673
DGKD, 5084, 8.565984
REV3L, 15305, 8.561199
YTHDF1, 19938, 8.560932
PKP1, 14013, 8.556224
DCDC5, 4902, 8.556012
RP1-90J20.7, 15610, 8.554228
LINC00115, 9735, 8.549779
TLK2, 18283, 8.548831
ZBTB39, 19986, 8.546085
C19orf66, 2418, 8.545050
LOXHD1, 10794, 8.544791
ODF2L, 12829, 8.540166
NBPF15, 12172, 8.539671
ANKRD20A8P, 989, 8.538281
ZFYVE19, 20117, 8.538227
POP1, 14288, 8.538073
AP001931.1, 1104, 8.537330
TAF12, 17840, 8.535036
CAB39, 3096, 8.534734
MLL, 11575, 8.534639
RTKN2, 15991, 8.533409
HNRNPA0, 8102, 8.531770
PATE2, 13488, 8.531665
MTERFD1, 11884, 8.530576
TUBGCP5, 19160, 8.525522
C16orf79, 2297, 8.525083
ZBTB16, 19971, 8.522538
LINC00265, 9758, 8.521749
C7orf46, 2952, 8.518652
RPE65, 15787, 8.517138
RIBC2, 15418, 8.515413
SCAND3, 16151, 8.514541
DFNB59, 5071, 8.511553
C19orf43, 2399, 8.507285
CCDC49, 3395, 8.507247
PRKAB1, 14542, 8.505699
LOC100289230, 10204, 8.503964
CLIP4, 4112, 8.502770
ZSCAN12P1, 20707, 8.500430
ZNF44, 20366, 8.490517
ZNF322P1, 20294, 8.489783
MRPS30, 11801, 8.488223
ZNF615, 20500, 8.486803
MRPL35, 11757, 8.484040
ANKRD49, 1021, 8.483964
KCNA6, 8879, 8.482800
SLC24A5, 16753, 8.478669
PDP2, 13705, 8.477830
KDM4A, 9004, 8.474940
SNAP91, 17128, 8.474460
KLHL21, 9263, 8.470961
ZKSCAN3, 20140, 8.470482
NACC2, 12108, 8.469339
RP9P, 15777, 8.467660
N4BP1, 12086, 8.467156
ESM1, 5918, 8.466887
RGS16, 15362, 8.465502
LHX1, 9681, 8.465340
GPR149, 7441, 8.464135
AP006216.1, 1117, 8.461649
TACC3, 17827, 8.461360
CORO2B, 4334, 8.460355
NPHP4, 12575, 8.460212
BBS1, 1731, 8.458437
HNRNPA1P2, 8104, 8.456481
INPP5E, 8626, 8.455223
TAS2R7, 17913, 8.455099
HIST1H3E, 7980, 8.452969
TPTE2P1, 18786, 8.452078
GRID2IP, 7563, 8.451085
MAGEL2, 11096, 8.446626
PIGL, 13914, 8.445122
C11orf57, 2083, 8.443419
SERGEF, 16362, 8.442612
NCOA2, 12206, 8.442427
REV1, 15304, 8.441202
CLIP2, 4110, 8.439839
CISD2, 4010, 8.439573
DCUN1D1, 4929, 8.435270
SMC1A, 17074, 8.435154
BTN3A3, 1982, 8.435101
ESYT2, 5931, 8.434320
NSUN5C, 12681, 8.433488
AC132186.2, 380, 8.427650
USP54, 19489, 8.423616
SRRM2, 17484, 8.423497
H3F3AP4, 7734, 8.421445
EXOSC6, 5986, 8.421433
SHPRH, 16575, 8.417412
ZNF558, 20448, 8.416624
AC068353.1, 271, 8.414782
REL, 15279, 8.410493
FBXO30, 6445, 8.408371
EPN3, 5850, 8.407102
OXCT2, 13338, 8.406159
PDCL, 13645, 8.405636
TAF1D, 17846, 8.405058
LOC389765, 10410, 8.404588
MICAL3, 11512, 8.402892
DLG5, 5184, 8.402421
LRRC34, 10881, 8.401395
XIRP1, 19862, 8.398415
CFH, 3856, 8.398249
PPFIA4, 14353, 8.397839
MYO5A, 12054, 8.397063
CRKRS, 4465, 8.396058
SLC43A1, 16919, 8.395699
ATXN7, 1612, 8.391132
STON1-GTF2A1L, 17646, 8.389681
SLC38A6, 16896, 8.387967
HBP1, 7788, 8.386154
NET1, 12322, 8.385697
POLDIP2, 14226, 8.385449
TMEM49, 18521, 8.385051
TUT1, 19174, 8.384339
HUNK, 8319, 8.383809
H3.Y, 7732, 8.382979
TMEM30A, 18500, 8.382854
NUDT12, 12728, 8.381538
OR8S1, 13252, 8.379373
USP3, 19461, 8.379357
ABCG2, 79, 8.379120
DSTYK, 5423, 8.377426
PLK5P, 14124, 8.376570
LRIG2, 10837, 8.376146
CDC42SE1, 3666, 8.373305
SLC25A32, 16780, 8.372792
FLJ33996, 6653, 8.369659
C4orf3, 2798, 8.363704
C19orf41, 2397, 8.362854
XPR1, 19886, 8.359582
ZSCAN12, 20706, 8.359400
ZFP41, 20099, 8.358769
FAM33A, 6245, 8.355930
VEGFA, 19555, 8.352780
DNAJC9, 5286, 8.341719
KCNIP3, 8913, 8.341180
RPS16P1, 15885, 8.341039
PCID2, 13595, 8.340969
FAM88A, 6346, 8.339759
C16orf48, 2277, 8.338113
FGF13, 6548, 8.336934
ZNF646, 20522, 8.335507
ATP6V1G1, 1579, 8.334713
AC068385.1, 272, 8.334702
RPP38, 15870, 8.328722
GMEB1, 7270, 8.328249
LOC100240734, 10084, 8.327482
PVRIG, 14891, 8.324434
C2CD3, 2678, 8.323037
AMMECR1L, 915, 8.321750
KRT8P9, 9395, 8.321386
ASB14, 1406, 8.318404
ZNF625, 20509, 8.317271
ITPK1, 8790, 8.316738
CCDC66, 3414, 8.314443
TFCP2L1, 18132, 8.314310
LRRN3, 10937, 8.313199
MCRS1, 11315, 8.313158
MAFIP, 11065, 8.311676
LOC100287593, 10124, 8.307411
AC007276.5, 150, 8.306849
FTSJ3, 6851, 8.306096
PPM1L, 14385, 8.305702
NUB1, 12714, 8.304878
PXN, 14906, 8.304238
NBR1, 12178, 8.301043
RANBP6, 15086, 8.300185
PER3, 13751, 8.296348
NPCDR1, 12566, 8.296030
WASH2P, 19668, 8.294898
PRR22, 14645, 8.292636
HAUS1, 7766, 8.291940
THBS3, 18191, 8.291940
PTH1R, 14807, 8.290703
SH3BP1, 16526, 8.289820
PNPO, 14206, 8.289418
PLK1S1, 14120, 8.288291
C11orf54, 2082, 8.284927
ZNF655, 20528, 8.282280
ZNF652, 20525, 8.278941
BCLAF1, 1780, 8.277686
PACSIN2, 13389, 8.277525
SLC7A9, 16993, 8.277167
ZNF485, 20393, 8.274312
KIF4A, 9189, 8.271725
FUBP3, 6855, 8.268103
UTP15, 19502, 8.267915
LOC728407, 10681, 8.265869
SLC25A16, 16762, 8.261904
CTSA, 4636, 8.258985
TMEM120B, 18373, 8.258169
LOC144438, 10303, 8.255934
RSBN1L, 15965, 8.255314
NAT11, 12152, 8.254787
FAM60A, 6292, 8.254136
SIRT5, 16624, 8.253148
FAM21C, 6226, 8.248555
CALM2, 3157, 8.248160
C12orf32, 2121, 8.246278
PHOSPHO1, 13879, 8.245297
CHD1L, 3897, 8.235472
TRIM39, 18875, 8.234809
C5orf53, 2851, 8.231039
BRF1, 1918, 8.231006
ADAM20, 553, 8.230992
HNRNPA3P1, 8107, 8.230367
ZNF800, 20638, 8.229476
QSER1, 14936, 8.229062
ERRFI1, 5909, 8.227253
C13orf23, 2166, 8.227116
MUTYH, 11966, 8.223277
LDHB, 9607, 8.222863
IFI44L, 8382, 8.220894
AGAP11, 685, 8.220888
FAM215A, 6224, 8.219936
ECEL1P2, 5541, 8.218615
CHML, 3925, 8.217984
MYLK2, 12032, 8.215427
AC021534.2, 234, 8.214811
SPARCL1, 17310, 8.211173
ZFP37, 20098, 8.210541
NFAT5, 12347, 8.206375
BCL7A, 1775, 8.205160
CBWD5, 3288, 8.204635
SETD6, 16424, 8.203348
NME5, 12486, 8.197074
LOC100133686, 10070, 8.194226
NUP107, 12755, 8.190510
KIF16B, 9164, 8.189872
NKX2-8, 12447, 8.182780
TARBP2, 17882, 8.182643
RXFP4, 16032, 8.182024
C14orf45, 2225, 8.180887
LOC100289408, 10215, 8.172697
CA3, 3087, 8.168950
MATR3, 11250, 8.167121
KRTAP5-7, 9468, 8.164907
BUD13, 1992, 8.164261
SDHAP1, 16247, 8.160594
EIF4E1B, 5689, 8.155777
GLS, 7241, 8.155039
GALNT12, 6975, 8.145702
RPRD2, 15874, 8.139585
ZNF77, 20610, 8.138950
SYCP2L, 17761, 8.138449
LOC100288731, 10179, 8.138125
LOC729459, 10732, 8.134208
ALDH18A1, 824, 8.132981
C3orf58, 2770, 8.132597
PCGF2, 13591, 8.129476
CEACAM7, 3771, 8.127499
BDP1, 1794, 8.125645
LRRFIP2, 10929, 8.120410
LOC100133299, 10061, 8.119350
TNF, 18620, 8.119316
SETX, 16432, 8.117967
ST13P18, 17534, 8.117625
TOP2B, 18718, 8.116161
FBXO42, 6456, 8.113554
CHN1, 3936, 8.110914
SSFA2, 17498, 8.107731
FLT4, 6694, 8.107563
HIST1H4B, 7987, 8.106851
PHF6, 13861, 8.104184
ATG2B, 1487, 8.103402
HECTD1, 7854, 8.101703
AKAP10, 761, 8.097633
ZNF10, 20164, 8.096544
AC125232.1, 372, 8.090970
ZNF595, 20485, 8.090892
TMEM151B, 18411, 8.090707
MAP2K7, 11149, 8.089256
FAM18B2, 6202, 8.087897
C15orf44, 2253, 8.087654
STAU2, 17602, 8.084957
C9orf80, 3067, 8.084891
GOLGA1, 7334, 8.083998
HOXD9, 8177, 8.080205
TAS2R8, 17914, 8.079808
QTRTD1, 14940, 8.078588
AC139768.2, 401, 8.077419
ESAM, 5913, 8.076866
RARA, 15106, 8.075692
SPNS2, 17388, 8.072896
UPF1, 19398, 8.072273
POLK, 14236, 8.071877
TTC28, 19066, 8.067971
C2orf68, 2715, 8.066693
ITPKC, 8794, 8.064580
FBRS, 6410, 8.064074
CDKAL1, 3723, 8.058473
ETS1, 5941, 8.056624
LOC100289454, 10218, 8.054134
TTC31, 19071, 8.052377
FLJ45445, 6678, 8.049888
CMPK2, 4159, 8.049660
POLA1, 14219, 8.049636
RPS6KA3, 15914, 8.047653
LARP7, 9537, 8.046021
INHBA, 8610, 8.044327
MACROD1, 11048, 8.044161
RHOT1, 15407, 8.043679
CYB561D1, 4736, 8.041679
LOC645722, 10576, 8.040212
LAMA3, 9509, 8.035728
LOC400987, 10448, 8.035143
MRPS31, 11802, 8.033068
NKTR, 12439, 8.030196
DBR1, 4882, 8.029587
ADAMDEC1, 567, 8.027046
ZNF232, 20235, 8.026232
MAPKBP1, 11202, 8.021846
GRM4, 7590, 8.020918
SNX21, 17200, 8.020889
FGR, 6580, 8.019684
LARP4, 9534, 8.019612
C4orf18, 2790, 8.018026
FLRT2, 6689, 8.014810
PLGLB2, 14117, 8.011968
CYP27B1, 4776, 8.009831
TOP1P1, 18715, 8.007203
ARIH1, 1306, 8.006797
NPBWR2, 12562, 8.006655
PCNA, 13604, 8.005081
BRWD1-IT2, 1939, 8.004934
TRPT1, 18966, 8.004185
FRMD5, 6809, 8.004104
ZNF500, 20403, 8.001826
NAP1L1, 12129, 8.000155
MYO1C, 12046, 8.000054
ZC3H12C, 20012, 7.995032
ARRDC3, 1371, 7.994268
ZNF345, 20311, 7.993684
TET1, 18102, 7.993437
CENPO, 3808, 7.991934
PTPMT1, 14827, 7.990580
CLOCK, 4127, 7.990337
HEATR3, 7843, 7.989535
LOC100129551, 9928, 7.988296
ARHGAP26, 1266, 7.987725
BCAT1, 1751, 7.981045
AC138951.4, 399, 7.980666
POU2F1, 14308, 7.973333
COL14A1, 4249, 7.970553
GALE, 6967, 7.968972
CDKN2C, 3736, 7.968123
SAAL1, 16072, 7.966560
ORMDL1, 13275, 7.964674
ZNF34, 20308, 7.962088
C22orf13, 2656, 7.961889
GSTA5, 7627, 7.961416
KIF5C, 9192, 7.960246
BTBD8, 1963, 7.960104
FUT11, 6866, 7.958904
DEFB1, 5008, 7.955978
NLRC3, 12461, 7.955810
LINC00256B, 9754, 7.951706
RGL2, 15345, 7.950223
H2AFX, 7725, 7.949017
RPL13P5, 15807, 7.948938
KLHL28, 9269, 7.948320
ZNF684, 20552, 7.947554
RABEP2, 15020, 7.945567
DNMT3A, 5308, 7.944398
CLCN4, 4043, 7.937685
CYFIP1, 4753, 7.937465
C1orf174, 2497, 7.937154
NTNG1, 12703, 7.936849
FDX1, 6510, 7.935335
PDGFRB, 13680, 7.932365
ARMC1, 1334, 7.931686
CLEC4M, 4095, 7.925907
ESRRB, 5927, 7.923004
METTL2A, 11420, 7.918792
ANKRD20A12P, 985, 7.918756
TTBK1, 19046, 7.917774
ZNF3, 20280, 7.917221
SLC7A8, 16992, 7.916810
PRO2852, 14595, 7.915894
PPM1D, 14378, 7.915235
DLGAP1, 5185, 7.912360
ANP32A-IT1, 1055, 7.911555
MINPP1, 11530, 7.909540
TDH, 18058, 7.904460
TFB1M, 18129, 7.898490
ANKRD20A1, 984, 7.898151
FAM78B, 6325, 7.897959
CTSZ, 4652, 7.896788
ZNF160, 20191, 7.894549
PELI3, 13743, 7.892418
FAM108A5P, 6063, 7.890336
AGBL3, 691, 7.886998
CLN6, 4123, 7.884921
ANTXR1, 1063, 7.884513
RAB11FIP5, 14952, 7.883743
DHX16, 5118, 7.882054
MTIF3, 11900, 7.881112
FAM86DP, 6345, 7.880199
IL17RE, 8510, 7.879348
RNF138, 15504, 7.878069
HS3ST5, 8220, 7.877870
SPIRE2, 17385, 7.877053
LOC439962, 10474, 7.876256
ZNF490, 20396, 7.871277
SLC35A1, 16858, 7.869007
SOX17, 17256, 7.868563
IQUB, 8694, 7.866003
RGS2, 15365, 7.863617
NVL, 12782, 7.859044
ANAPC4, 938, 7.858949
UBA5, 19226, 7.858706
C5orf28, 2829, 7.855909
SLC35E1, 16872, 7.855760
OXSR1, 13344, 7.854748
AC087742.2, 303, 7.854415
LOC100133775, 10073, 7.853588
AC073135.1, 283, 7.853439
KIAA0831, 9070, 7.852387
CSRNP3, 4557, 7.851530
BBS5, 1736, 7.850708
INADL, 8598, 7.847002
MTMR15, 11908, 7.844513
TMEM8C, 18566, 7.840567
TAF5L, 17853, 7.835658
ASH1L, 1431, 7.834716
SDPR, 16253, 7.827617
MED11, 11343, 7.826404
NPHP3, 12574, 7.825432
LYG2, 11007, 7.824568
SLC16A4, 16692, 7.824215
EMILIN2, 5753, 7.822643
ADAMTS17, 575, 7.822583
LOC100129637, 9932, 7.816722
LOC100288313, 10164, 7.815703
BMP1, 1855, 7.815230
CAMSAP1L1, 3184, 7.812865
LOC100130507, 9954, 7.810805
KIF5B, 9191, 7.810250
LOC645944, 10580, 7.806863
FAT3, 6394, 7.805500
RBL2, 15167, 7.805034
ANKRD20A13P, 986, 7.804199
ACTR1B, 520, 7.803696
PTGS1, 14804, 7.800946
GJA9, 7183, 7.799502
CCDC91, 3448, 7.798383
G3BP1, 6904, 7.797621
TJP1, 18267, 7.797263
SLC9A3, 17001, 7.795297
RAB11FIP3, 14950, 7.795235
LOC729339, 10725, 7.794051
ZNF41, 20342, 7.793070
PCDHGA8, 13576, 7.791313
LOC100132351, 10029, 7.789996
NUP153, 12757, 7.789602
IRF2, 8703, 7.788148
EWSR1, 5963, 7.786755
PTPDC1, 14822, 7.781830
TCTN2, 18053, 7.780172
C17orf85, 2351, 7.780067
ZP1, 20693, 7.779891
